ET_ID,ADM0_EN,ADM0_SW,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,pop_2020,pop_2022,pop_2030,cons_class12,cons_class40,cons_class80,cons_class12_2030,cons_class40_2030,cons_class80_2030,Females_2022_12USD,Males_2022_12USD,Females_2022_40USD,Males_2022_40USD,Females_2022_80USD,Males_2022_80USD,Females_2030_12USD,Males_2030_12USD,Females_2030_40USD,Males_2030_40USD,Females_2030_80USD,Males_2030_80USD
181,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Dodoma,TZ01,Chemba,TZ0107,Gwandi,TZ0107151,9928.15234375,10136.3556265508,14794.8263914262,1581.09961583227,126.821226285058,32.3384512186769,3826.81929007956,301.75699527939,74.7475610963954,569.249498922986,608.587160917817,45.6589979131958,48.815553632113,11.643553563193,12.4464721624749,1408.98225532251,1481.46007348464,111.098941473533,116.822370627595,27.5221084301014,28.9382695933337
182,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Dodoma,TZ01,Chemba,TZ0107,Farkwa,TZ0107161,12510.9501953125,12773.3173318584,18643.6841138876,1992.42093217455,159.81362803721,40.7512635364731,4822.36209588244,380.258743854209,94.1930564438597,717.339126470541,766.910437725366,57.5371357208753,61.5148659188777,14.6726111447378,15.6844081295846,1775.52743069218,1866.86027308779,140.001208221016,147.213581139321,34.6819544983868,36.4665284219415
183,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Dodoma,TZ01,Chemba,TZ0107,Mpendo,TZ0107171,8485.3515625,8663.29787011719,12644.7801051758,1351.32758152289,108.391033231226,27.6388917168433,3270.68984421089,257.904401819657,63.8849316954372,486.523771785117,520.144719582424,39.023640640327,41.7214724295918,9.95146347474099,10.6376985721774,1204.22303846516,1266.16807579889,94.9535768574301,99.8452532574052,23.5224800833834,24.7328387607208
184,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Dodoma,TZ01,Chemba,TZ0107,Sanzawa,TZ0107181,13318.47265625,13597.7743463242,19847.0454446863,2121.02224776254,170.128839287297,43.381564201375,5133.6226833203,404.802641147094,100.272771218143,763.639962753246,816.410866895221,61.2508847732874,65.4853585781534,15.6196585612016,16.6967622396581,1890.12930008751,1987.35724401451,149.037621797278,156.715519159152,36.9205100684627,38.8202697695944
185,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Dodoma,TZ01,Chemba,TZ0107,Kwamtoro,TZ0107191,12252.7177734375,12509.6695178643,18258.8689218964,1951.29634334015,156.514992875819,39.9101365786316,4722.82607154078,372.410008559794,92.2488635001119,702.532879379605,751.081013372831,56.3495397610961,60.2451675698666,14.3697609333642,15.3606739100609,1738.87963485131,1828.32732058652,137.1115115553,144.175017401393,33.9661011886331,35.7138405920995
186,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Dodoma,TZ01,Chemba,TZ0107,Lalta,TZ0107201,14986.3046875,15300.5824831016,22332.4308918523,2386.63144598784,191.433559049557,48.8141062208857,5776.49071846059,455.494851032204,112.829626948995,859.268284640797,918.647529432456,68.9211477384144,73.6858918850475,17.5756611403213,18.7876472532936,2126.82447311928,2236.22797826862,167.701152211794,176.34052942825,41.5439538289883,43.6816146891346
187,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Engaruka,TZ0201011,16483.9140625,16829.5982243047,24564.152358057,2625.13197715364,210.563871604951,53.6921908877229,6353.74620838686,501.013300936605,124.104901983107,945.136566752503,1010.44969021103,75.8085665612082,81.0494604760643,19.3320297344767,20.6651318799204,2339.36200897891,2459.69841042163,184.459841093928,193.962567386979,45.6955186093811,48.0467999057511
188,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Monduli juu,TZ0201031,23180.173828125,23666.2852534746,34542.8470108119,3691.53923767557,296.101224940838,75.503567494426,8934.82828239523,704.539914602773,174.520031467244,1329.0793573403,1420.92462838978,106.604277593721,113.974179638861,27.1852794182602,29.0599275961665,3289.68094649353,3458.90159959308,259.392955135141,272.75597355897,64.2584073488629,67.5648495543987
189,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Engutoto,TZ0201043,11210.857421875,11445.9603128691,16706.2997739037,1785.37574255048,143.206372819629,36.5165393624399,4321.23963804509,340.743628119314,84.4048541027989,642.795834404864,687.215873971599,51.5580843149294,55.1224631523737,13.1478863701256,14.0545410654061,1591.0210306469,1672.86289381852,125.452788137875,131.915677302825,31.0779310063154,32.677058450949
190,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Monduli Mjini,TZ0201052,10430.78515625,10649.5291517617,15543.8444304426,1661.14598490806,133.241807622379,33.9756507826189,4020.55976424873,317.034054089261,78.5318077075031,598.068907283294,639.398118057901,47.9705771217369,51.2869398645473,12.2330320353527,13.0766000142766,1480.3148345613,1556.46198900327,116.723550311629,122.736739654016,28.9154708894175,30.4033280786356
191,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Moita,TZ0201061,16950.337890625,17305.8034265293,25259.2121559939,2699.41191464147,216.521922992893,55.2114488212038,6533.52988222876,515.189821202263,127.616536613849,971.879864120723,1039.04106789288,77.9536227466555,83.3428114046956,19.8790429790248,21.2498661780728,2405.55588620134,2529.29728992755,189.679260759194,199.450873310595,46.9885051317042,49.4063175698342
192,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Sepeko,TZ0201071,25222.708984375,25751.6544144863,37586.6110455295,4016.82146935927,322.192364991588,82.1566103996756,9722.12612654281,766.620878931501,189.897970493275,1446.19199562086,1546.13026875241,115.997778540104,124.017083999426,29.5807268966093,31.6205608422051,3579.5531897252,3763.68482389342,282.249523600743,296.790032544129,69.9205761085914,73.5183674859234
193,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Lolkisale,TZ0201081,14707.0888671875,15015.5112278213,21916.3464640319,2342.16516354725,187.866884052622,47.9046311371011,5668.86661578051,447.008344776585,110.72745316426,843.25891448802,901.531840885,67.6370503438972,72.3130206417915,17.2482019871037,18.4376071033729,2087.19875802102,2194.56392282746,164.576645152944,173.055058686439,40.7699318543076,42.8677651023065
194,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Makuyuni,TZ0201091,16868.34765625,17222.0937749492,25137.0311860238,2686.35462829212,215.474587929246,54.9443863202528,6501.92663928478,512.697803965759,126.999244509431,967.178798079575,1034.01513736385,77.5765544049728,82.9396750964617,19.7828863476044,21.147078757573,2393.92000659915,2517.06286257021,188.761765948997,198.486112374585,46.7612177128021,49.1673349853397
195,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Esilalei,TZ0201101,21815.486328125,22272.9788919121,32509.2043004682,3474.20706878118,278.668843138715,71.0584422969596,8408.80770282404,663.061501980047,164.245505175556,1250.83240376182,1337.27046370647,100.32815877954,107.264172223507,25.5847991422627,27.3490810669108,3096.00740030032,3255.2655176683,244.121701084773,256.697997875689,60.4753190109963,63.5871008839209
196,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Mto wa Mbu,TZ0201113,18075.85546875,18454.9242337852,26936.4464078777,2878.6552772301,230.899172104412,58.8775383447868,6967.3621029847,549.398885562858,136.090388648253,1036.41355530446,1108.03432300397,83.1298129350772,88.8768485343166,21.1990291913097,22.6608762753672,2565.28694599214,2697.24488946725,202.274133119131,212.694589473186,50.1085838485303,52.6869411924482
197,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Lepurko,TZ0201121,11866.142578125,12114.9874541309,17682.7987021963,1889.73263323213,151.576919947095,38.6509654193742,4573.82015752301,360.660413534645,89.3383971787361,680.367855253416,727.384287894541,54.5717028157174,58.3444229472782,13.9163926895079,14.8760422041233,1684.01770569427,1770.64330271229,132.785621549575,139.626272662332,32.8944652917005,34.5870632389003
198,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Meserani,TZ0201131,16874.876953125,17228.759997709,25146.7610743635,2687.39444601684,215.557992515296,54.9656538573709,6504.44336529449,512.896255897002,127.048402600502,967.553167735249,1034.41537762109,77.6065822633364,82.9717788787916,19.7905437862961,21.1552642395218,2394.84663051849,2518.03715187333,188.834830699241,198.562941165387,46.7793177590488,49.1863663767489
199,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Mswakini,TZ0201141,8674.7734375,8856.69211125781,12927.0545564867,1381.49380414147,110.810689340536,28.2558856803066,3343.70275337212,263.661704272432,65.311060413483,497.384635286742,531.756116862659,39.8947808782972,42.6528374387094,10.1736139485894,10.875168144815,1231.10538790986,1294.43324892889,97.073263288076,102.074138524275,24.0475817540951,25.284959749182
200,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Monduli,TZ0201,Majengo,TZ0201151,10579.2763671875,10801.1343718838,15765.1244441257,1684.7938287806,135.138619517646,34.4593234353989,4077.79589547919,321.547306916823,79.649775631194,606.582933306862,648.5005009945,48.6534796050567,52.0170536279587,12.4071797829245,13.26275667861,1501.38839125526,1578.61956602773,118.38521058658,124.484002858534,29.3271075229862,30.8361456408132
201,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Ngarenanyuki,TZ0202011,24226.943359375,24735.0065885645,36102.7317658467,3858.24164577935,309.472554367963,78.9131551247805,9338.30696561435,736.355505013094,182.401001337757,1389.09787947016,1485.09069626441,111.41831007309,119.121021913633,28.4129113766981,30.3722148556818,3438.23625103335,3615.09856484849,271.106613715514,285.073078888074,67.160186405318,70.615940819781
202,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Leguruki,TZ0202021,21138.619140625,21581.9171226231,31500.5440601346,3366.41314972438,270.022609299958,68.8537182187406,8147.90836120812,642.488750713616,159.149474242505,1212.02293610047,1295.77908991441,97.2152857663626,103.936096127452,24.7909818155387,26.5005235191194,2999.94784930059,3154.2646789811,236.547358402898,248.733451532526,58.5989565739432,61.6141894626848
203,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,King'ori,TZ0202033,27731.734375,28313.2965765781,41325.5338360672,4416.39421400273,354.242404697085,90.32912754001,10689.2332409081,842.880381882351,208.788044112684,1590.0517387983,1699.93135744264,127.536641070433,136.353665800317,32.5232654995291,34.7660116368855,3935.62873441301,4138.07683671442,310.326254837058,326.313178840545,76.8759154772636,80.8315966404029
204,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Maji ya chai,TZ0202043,34605.98828125,35331.7104614961,51569.4734526441,5511.14778284252,442.053437404928,112.720275148861,13338.9233889348,1051.81696259905,260.543264626905,1984.20016200069,2121.3171826578,159.150936852048,170.15356115069,40.5852634215089,43.383950495951,4911.20822162596,5163.83997415421,387.251175603957,407.201002659011,95.932226745791,100.868458072865
205,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Kikatiti,TZ0202053,20015.943359375,20435.6977075645,29827.5446235467,3187.62235512542,255.681661017845,65.1968851314443,7715.1715147699,608.366060137034,150.697017668019,1147.65218474593,1226.96003449648,92.0521648372645,98.4160317777564,23.4743284101029,25.093076053065,2840.62009127546,2986.74112698433,223.984286584871,235.523174164615,55.4867556816128,58.3418490211956
206,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Maroroni,TZ0202061,16869.830078125,17223.6072846934,25139.24027524,2686.59071015065,215.493524238194,54.9492149354705,6502.49804073299,512.742860805668,127.010405440069,967.263795557486,1034.106008544,77.5833719773623,82.9469639899072,19.7846249045792,21.1489372023229,2394.13038875732,2517.2840667524,188.778354685293,198.503555704594,46.7653271758895,49.1716559025038
207,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Makiba,TZ0202073,14143.857421875,14440.4682558691,21077.0249908037,2252.46820977631,180.67222183314,46.0700468168343,5451.76831943354,429.889446647331,106.486968589463,810.964968251019,867.006239909693,65.0467815309535,69.5436780819693,16.5876545584476,17.7315095071242,2007.26614975634,2110.51959418792,158.273919810679,166.427638963691,39.2085822323015,41.226075607266
208,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Mbuguni,TZ0202083,18972.88671875,19370.7671261289,28273.1927783934,3021.51124031949,242.357759684671,61.7993913054755,7313.12397009235,576.663319598473,142.844001590843,1087.84654826233,1163.02156360929,87.2552077269495,93.2874453480956,22.2510508611633,23.785443475328,2692.59171227279,2831.09819223004,212.312176341385,223.249757597495,52.5952692329695,55.3015799739015
209,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Kikwe,TZ0202091,12847.7890625,13117.2200469297,19145.6377895945,2046.06392485514,164.116374078782,41.8484311561818,4952.19707725369,390.496649250554,96.7290654546993,736.652423620436,787.558369260932,59.0862381723178,63.1710628845621,15.0676495422632,16.1066876674613,1823.33088599159,1917.12273035661,143.770534103211,151.1770895165,35.6157149308647,37.4483358731861
210,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Usariver,TZ0202103,27821.5703125,28405.0164635234,41459.4063888852,4430.70096125552,355.389959988719,90.6217454392868,10723.8606203705,845.610861998843,209.464405332218,1595.2026531514,1705.43822279467,127.94979134662,136.795378505087,32.6286234265597,34.8786348578605,3948.37805950847,4151.4819850202,311.331545370176,327.37025842826,77.1249521889485,81.0934476362915
211,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Nkoaranga,TZ0202113,16319.01953125,16661.2456898398,24318.4282919598,2598.87183619434,208.457525334591,53.1550885578607,6290.18739591422,496.001484380493,122.863435935618,935.682025158135,1000.34179791147,75.0502261573181,80.2386935221362,19.1386444760307,20.4584111204188,2315.96052796949,2435.09316103335,182.614622845622,192.022289943888,45.2384098733885,47.566170455823
212,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Poli,TZ0202123,11870.9912109375,12119.9377676221,17690.0240829331,1890.50479820419,151.638855898297,38.6667586173687,4575.68906937438,360.807783238297,89.374901803649,680.645860838284,727.681504896811,54.594001397347,58.3682631027176,13.9220790764515,14.8821207141257,1684.70581334601,1771.36680650977,132.839879175204,139.683325451194,32.9079063221544,34.6011958829844
213,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Seela Sing'isi,TZ0202131,11086.7021484375,11319.2013791924,16521.2849138886,1765.60349809463,141.620425758994,36.1121348856968,4273.38382571413,336.970043572721,83.4701077808862,635.677155647135,679.605262977916,50.9871013994261,54.5120063222049,13.002279360244,13.8988932569156,1573.40117842049,1654.33667925796,124.063454153093,130.454769687118,30.7337567048537,32.3151745223215
214,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Akheri,TZ0202143,18453.453125,18840.4404904844,27499.1383949266,2938.78927684705,235.722566845946,60.1074674357334,7112.90761284344,560.875616602976,138.933264432504,1058.06383515236,1131.18073309417,84.8663626979945,90.7334516566122,21.6418687432884,23.1342532496932,2618.874801908,2753.5892959799,206.499561825276,217.137697497643,51.1553328586628,53.7875510940733
215,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Nkoanrua,TZ0202151,19955.703125,20374.1941752344,29737.7752708516,3178.02884687432,254.912158281523,65.0006677675998,7691.95183773802,606.53511400622,150.243478032092,1144.19819632536,1223.26736017583,91.7751234865292,98.1198376531976,23.4036797766695,25.0175556164068,2832.07092539323,2977.75219339891,223.310180664509,234.814340663356,55.3197620452422,58.1662626600731
216,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Songoro,TZ0202161,11839.955078125,12088.2507760684,17643.7743699025,1885.56216477476,151.242403438046,38.5656662456743,4563.72615143919,359.864468726359,89.1412354422481,678.86634512979,725.779016770094,54.4512680191458,58.2156620996925,13.8856804735408,14.8432121287508,1680.30123141651,1766.73565360184,132.492575731067,139.318130147503,32.8218701914685,34.510732728576
217,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Meru,TZ0202,Nkoarisambu,TZ0202171,8178.28515625,8349.79197426172,12187.1930321926,1302.4259772619,104.468597631607,26.6387003765421,3152.33069679988,248.571402798992,61.5730750511068,468.917535313138,501.32181417943,37.6114600132834,40.2116631414262,9.59134166910816,10.252743411832,1160.64482747163,1220.34820871616,91.517413559842,96.2320708367301,22.6712527214892,23.8378111524153
218,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Kati,TZ0203012,5476.0859375,5590.92493569531,8160.40466994297,872.089495836184,69.9509747423756,17.836968232121,2110.76447804013,166.440560255098,41.2286248246455,313.981803265083,335.679336724028,25.1842022297527,26.9252684206014,6.42225237106362,6.86511939185954,777.154464135097,817.131163431834,61.2790104351435,64.4358908716698,15.1804107880462,15.9615249332267
219,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Kaloleni,TZ0203022,15037.1982421875,15352.5433265244,22408.2719224866,2394.73645656571,192.08366823322,48.9798791339739,5796.10770559732,457.04171349058,113.212796843725,862.186363403207,921.767260363638,69.1552042503227,73.9361294884159,17.6353481605752,18.8514501835605,2134.04717810831,2243.82221802811,168.270666040534,176.939382618894,41.6850372735211,43.829957639073
220,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Sekei,TZ0203032,16250.7958984375,16591.5913392236,24216.7621643354,2588.00693848773,207.586043464115,52.9328672879527,6263.89050752587,493.927890248197,122.349790497342,931.770293402964,996.159748164116,74.7364696193076,79.903245969437,19.0586330604698,20.3728822609469,2306.27837516822,2424.91295986596,181.851180351338,191.219517560666,45.0492852352132,47.367314333293
221,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Kimandolu,TZ0203042,41536.01953125,42407.0713968398,61896.5318700598,6614.78412601148,530.576964330061,135.293103381408,16010.112986972,1262.44884401944,312.71842434687,2381.54668530082,2546.12211085416,191.02174940876,204.227707119004,48.7126759812862,52.0718148690742,5894.70351077987,6197.92610109996,464.800261233992,488.745146132793,115.143159946928,121.067897571693
222,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Baraa,TZ0203052,19929.064453125,20346.9968637715,29698.0786070572,3173.78652741653,254.571878548011,64.9138990153553,7681.68392686561,605.725456246658,150.042919490627,1142.67081740411,1221.63443260525,91.6526137766216,97.9888584467372,23.3724384346665,24.9841599274148,2828.29042176298,2973.77722127649,223.012086100172,234.500889308959,55.2459162388532,58.0886170880032
223,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Oloirieni,TZ0203062,26066.283203125,26612.9192281777,38843.6963200666,4151.16417755021,332.96809779465,84.9043405691822,10047.282911124,792.260536012852,196.249113512857,1494.55992801164,1597.84063952807,119.87732753975,128.164838898048,30.5700551482781,32.6781113981515,3699.27144787769,3889.56136978323,291.68936693841,306.716183616613,72.2590717635147,75.977191375702
224,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Themi,TZ0203072,18270.916015625,18654.0753953887,27227.123547683,2909.7194818323,233.390856044989,59.5128988591505,7042.54844558597,555.327570224874,137.558970076117,1047.59772278333,1119.99136599843,84.026885098592,89.8359382277257,21.4277925953115,22.9054147939774,2592.96952375127,2726.35145452609,204.456917944618,214.989823743659,50.6493166390488,53.2554976062754
225,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Lemara,TZ0203082,31523.705078125,32184.7886973184,46976.2880037775,5020.2813436893,402.680659667061,102.680515326969,12150.8533018926,958.133819374455,237.337219426861,1807.47159175245,1932.37588534628,144.975694826481,154.998338325546,36.9704186518162,39.5198325053855,4473.77714797652,4703.90751718737,352.759521030948,370.932458596896,87.3877433825709,91.8843148801803
226,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Terrat,TZ0203092,37531.53125,38318.6049918437,55929.0862813656,5977.05268677999,479.424031046158,122.249493205494,14466.5777478868,1140.73613156874,282.569236250359,2151.94173277614,2300.65043902301,172.605339613022,184.538110737499,44.0162861414117,47.0515703974116,5326.39505472761,5600.38395045562,419.988860906305,441.625219084076,104.042206127156,109.395739706477
227,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Sokoni I,TZ0203102,119786.875,122298.925555625,178505.119405437,19076.5588083947,1530.14557536664,390.175521053909,46172.0074467757,3640.81112198715,901.857309154346,6868.20832420311,7342.83194368588,550.892903964788,588.977930487422,140.483832936753,150.171346439494,16999.8984153164,17874.3704262062,1340.45032289419,1409.50563841628,332.064542132898,349.151056759837
228,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Daraja Mbili,TZ0203112,24035.5703125,24539.6202575234,35817.5496990852,3827.76469091219,307.02797418403,78.2898057112481,9264.54197470508,730.538898498306,180.960182541045,1378.12514181776,1473.35969383401,110.538196508616,118.180063222629,28.1884726045389,30.1322991877804,3411.07699542788,3586.54224154983,268.965093098361,282.821234613723,66.6296758365505,70.0581326162382
229,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Unga Ltd,TZ0203122,24802.623046875,25322.758854791,36960.6034763865,3949.92103397102,316.826229189654,80.7882864530705,9560.20345317367,753.852755934383,186.735206849868,1422.10556935072,1520.37936373074,114.065827631257,121.951571011499,29.0880578737065,31.0939182458883,3519.93548734167,3701.00039659105,277.54863854497,291.846974320717,68.7560441472025,72.2939140638931
230,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Sombetini,TZ0203132,69736.3671875,71198.8085437891,103920.388203684,11105.8069570322,890.805388270596,227.148620446018,26879.9738292892,2119.57229256736,525.034587152542,3998.46725792681,4274.77905756355,320.713515832821,342.88548913063,81.78552247552,87.4253056217205,9896.83684494404,10405.9285233654,780.370436360014,820.572393707151,193.318131390679,203.265393626035
231,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Ngarenaro,TZ0203142,19337.837890625,19743.3716890293,28817.0391097439,3079.63123462158,247.019609498096,62.9881276644928,7453.7948760286,587.755672458874,145.59166390226,1108.77171787377,1185.39275513365,88.9335970402994,95.0818671989027,22.6790588500165,24.2429661284997,2744.38480603557,2885.55551431622,216.39608717202,227.544057240127,53.6069605705183,56.3653282962941
232,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Levolosi,TZ0203152,13230.9921875,13508.4593246641,19716.6829861961,2107.09061871974,169.01137251818,43.0966186472267,5099.90322236456,402.143753321682,99.6141439674498,758.624103681257,811.048389742477,60.84856716153,65.0552274353012,15.5170630843841,16.5870919625151,1877.71425810503,1974.30357429072,148.058689651474,155.686155850739,36.6780030174937,38.5652844207412
233,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Engutoto,TZ0203162,11919.1806640625,12169.1378017686,17761.8354903528,1898.17916934447,152.254423158721,38.8237236019077,4594.26375703146,362.272457034153,89.7377129256933,683.408894794148,730.635476738509,54.8156219027029,58.6052049577654,13.9785947763737,14.9425336354909,1691.54475799512,1778.55754535985,133.379133313035,140.250360077416,33.0414936512135,34.7416570018113
234,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Elerai,TZ0203172,46631.59765625,47609.5088906992,69489.9078692488,7426.27616772584,595.66737028567,151.89066342288,17974.2102316253,1417.32422173051,351.082263259925,2673.71134937402,2858.47664742419,214.456018235463,229.282063522404,54.6886758229105,58.4599089563345,6617.85711581639,6958.27861001985,521.821277459592,548.703685815693,129.268754399413,135.92033017039
235,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Olasiti,TZ0203182,50256.11328125,51310.0342328711,74891.1222713066,8003.49537869747,641.966570815286,163.696608544601,19371.2845139994,1527.48801721575,378.37069455551,2881.52984690832,3080.65632371709,231.124955780766,247.103379186844,58.9394407547042,63.0037990244011,7132.24066100635,7499.12196115346,562.380672133393,591.352558740756,139.316375405213,146.484955557865
236,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Arusha Urban,TZ0203,Moshono,TZ0203192,35420.3046875,36163.1038971016,52782.9590480523,5640.83106252127,452.455433833768,115.372705376391,13652.8027114683,1076.56735556732,266.674129990417,2030.89054206062,2171.23407480546,162.895930865668,174.157458837437,41.5402786514602,44.4048218656593,5026.77427328375,5285.35072472225,396.363615424228,416.782883529217,98.1896160014396,103.242002200959
237,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Karatu,TZ0204,Karatu,TZ0204013,36016.6953125,36772.0014298984,53671.6939760477,5735.80875377991,460.073668102204,117.315297357866,13882.6822569418,1094.69409625197,271.164265026224,2065.08573293693,2207.79230484664,165.638696826494,177.089841171266,42.239714553161,45.1524896144017,5111.41276177297,5374.34300330007,403.037401728882,423.800479978211,99.8428871116758,104.980343041393
238,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Karatu,TZ0204,Endamarariek,TZ0204021,32788.42578125,33476.0318583086,48860.9612630629,5221.69338377598,418.836075591897,106.800023906932,12638.3415490214,996.573833792937,246.859110787264,1879.98675888571,2009.90217175076,150.79207212866,161.216820795943,38.4536597161604,41.1053552169362,4653.26361906839,4892.62674317393,366.912117255491,385.814147113075,90.8937109704991,95.5706834410275
239,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Arusha,TZ02,Karatu,TZ0204,Buger,TZ0204031,13051.96484375,13325.6775984883,19449.8983541324,2078.57976850049,166.724495112716,42.5134822465939,5030.89689885206,396.702383019094,98.2662741069211,748.359230400243,800.074168247169,60.0252307710653,64.1749711098687,15.3071031246599,16.3626535400216,1852.30707841766,1947.58945341055,146.055321079278,153.579580731835,36.1817163172053,38.0434610886005
